,Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status,Status Date-Time,Published Date as Integer
3750,23A63310B8E95A3702B44B2F22F3248DE1561E88_1516978145000,01/26/2018 08:49:00 PM +0000,Crash Urgent,"(30.226185,-97.769672)",30.226185,-97.769672,4000-4017 S 1st St,ARCHIVED,01/27/2018 03:45:00 AM +0000,20180126
3751,23C48E1AA4867FD335AC3497FA1061DE28CC7819_1516376593000,01/19/2018 09:43:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.391057,-97.909525)",30.391057,-97.909525,4334 N FM 620 RD,ARCHIVED,01/20/2018 03:55:00 AM +0000,20180119
3752,23C48E1AA4867FD335AC3497FA1061DE28CC7819_1516559534000,01/22/2018 12:32:00 AM +0000,COLLISION,"(30.275264,-98.046463)",30.275264,-98.046463,10300-blk Sandy Beach Rd,ARCHIVED,01/22/2018 07:30:00 AM +0000,20180122
3753,2B87DED29A871F25367D27E201897686FF4F6B0C_1518019106000,02/07/2018 09:58:00 PM +0000,Traffic Hazard,"(30.474688,-97.769809)",30.474688,-97.769809,13900 N SH 45 W EB,ARCHIVED,02/08/2018 04:10:00 AM +0000,20180207
3754,2B9A620B52D24FBDC2B34FB350A34367AF53F3C8_1517936982000,02/06/2018 11:09:00 PM +0000,Crash Urgent,"(30.165733,-97.786714)",30.165733,-97.786714,8900-9301 S Ih 35 Nb,ARCHIVED,02/07/2018 06:00:00 AM +0000,20180206
3755,2B9A620B52D24FBDC2B34FB350A34367AF53F3C8_1518023281000,02/07/2018 11:08:00 PM +0000,Crash Service,"(30.390047,-97.734958)",30.390047,-97.734958,10100 N Capital Of Texas Hwy Sb,ARCHIVED,02/08/2018 06:45:00 AM +0000,20180207
3756,2BA733E086E7C2F98B3A193782146AD21060C051_1512848820000,12/10/2017 01:47:00 AM +0000,Traffic Hazard,"(30.341337,-97.760809)",30.341337,-97.760809,Las Colinas Dr & Fm 2222 Rd,ARCHIVED,12/10/2017 02:10:00 AM +0000,20171210
3757,5D1BDAE6389C2A1988415D2F9B9EC2070341371D_1512887598000,12/10/2017 12:33:00 PM +0000,COLLISION,"(30.349213,-97.535483)",30.349213,-97.535483,12211 E Us 290 Hwy Eb,ARCHIVED,12/10/2017 01:45:00 PM +0000,20171210
3758,5D1BDAE6389C2A1988415D2F9B9EC2070341371D_1513581021000,12/18/2017 01:10:00 PM +0000,COLLISION,"(30.349090,-97.542362)",30.34909,-97.542362,11923 E US 290 HWY EB,ARCHIVED,12/18/2017 01:40:00 PM +0000,20171218
3759,5D1BDAE6389C2A1988415D2F9B9EC2070341371D_1513668517000,12/19/2017 01:28:00 PM +0000,COLLISION,"(30.262375,-97.598564)",30.262375,-97.598564,5446 N Sh 130 Nb,ARCHIVED,12/19/2017 02:25:00 PM +0000,20171219
3760,5D1BDAE6389C2A1988415D2F9B9EC2070341371D_1514426301000,12/28/2017 07:58:00 AM +0000,Traffic Impediment,"(30.200872,-97.772175)",30.200872,-97.772175,401 Little Texas Ln,ARCHIVED,12/28/2017 08:25:00 AM +0000,20171228
3761,36D64040F731B093D71A02CEC21C74CB4FF122C5_1509739408000,11/04/2017 01:03:00 AM +0000,Crash Urgent,"(30.231211,-97.759246)",30.231211,-97.759246,3100-3119 S Congress Ave,ARCHIVED,11/04/2017 01:55:00 AM +0000,20171104
3762,40570BC3E140B11532CB51ECA6BAF4BABB0F1933_1517184977000,01/29/2018 06:16:00 AM +0000,Crash Urgent,"(30.220215,-97.706996)",30.220215,-97.706996,2400-2406 MONTOPOLIS DR,ARCHIVED,01/29/2018 02:25:00 PM +0000,20180129
3763,40585EC15B057D126F7B2DE41802C6AAE9FDB17E_1517915318000,02/06/2018 05:08:00 PM +0000,Crash Urgent,"(30.184398,-97.851791)",30.184398,-97.851791,3621 W Slaughter Ln,ARCHIVED,02/07/2018 12:15:00 AM +0000,20180206
3764,4080612570BE15E797C5DAE4449E556F77FAA2FA_1517503303000,02/01/2018 10:41:00 PM +0000,Traffic Hazard,"(30.283162,-97.727343)",30.283162,-97.727343,2200 N Ih 35 Upper Deck Sb,ARCHIVED,02/02/2018 05:00:00 AM +0000,20180201
3765,4080612570BE15E797C5DAE4449E556F77FAA2FA_1517940767000,02/07/2018 12:12:00 AM +0000,Crash Urgent,"(30.396697,-97.746674)",30.396697,-97.746674,10208-10618 Research Blvd Svrd Sb,ARCHIVED,02/07/2018 06:25:00 AM +0000,20180207
3766,408B04556E4F7BC96957053A04E25A32AEFD920E_1517932911000,02/06/2018 10:01:00 PM +0000,Traffic Hazard,"(30.191382,-97.731094)",30.191382,-97.731094,5900-blk E Stassney Ln,ARCHIVED,02/07/2018 04:15:00 AM +0000,20180206
3767,40B4EFAAA821A3B5B1282B8C60E1B82C3B05BAAE_1516646071000,01/23/2018 12:34:00 AM +0000,Traffic Hazard,"(30.261230,-97.736767)",30.26123,-97.736767,E Cesar Chavez St & N Ih 35 Svrd Sb,ARCHIVED,01/23/2018 06:45:00 AM +0000,20180123
3768,40B4EFAAA821A3B5B1282B8C60E1B82C3B05BAAE_1516735256000,01/24/2018 01:20:00 AM +0000,Crash Service,"(30.319856,-97.739225)",30.319856,-97.739225,W 49th St & Burnet Rd,ARCHIVED,01/24/2018 07:45:00 AM +0000,20180124
3769,40CB0A6EC9C6368854FB0EE4942DC54A38F57D78_1517495705000,02/01/2018 08:35:00 PM +0000,Crash Urgent,"(30.430149,-97.669683)",30.430149,-97.669683,14214-14493 THE LAKES BLVD,ARCHIVED,02/02/2018 02:45:00 AM +0000,20180201
3770,5D1BDAE6389C2A1988415D2F9B9EC2070341371D_1515225994000,01/06/2018 02:06:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.233304,-97.817001)",30.233304,-97.817001,4966-4970 W US 290 HWY WB,ARCHIVED,01/06/2018 02:25:00 PM +0000,20180106
3771,5D1BDAE6389C2A1988415D2F9B9EC2070341371D_1515398077000,01/08/2018 01:54:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.321282,-97.431565)",30.321282,-97.431565,11900-BLK COUNTY LINE RD,ARCHIVED,01/08/2018 02:05:00 PM +0000,20180108
3772,5D1BDAE6389C2A1988415D2F9B9EC2070341371D_1516259668000,01/18/2018 01:14:00 PM +0000,COLLISN/ LVNG SCN,"(30.186348,-97.609481)",30.186348,-97.609481,E SH 71 WB & ROSS RD,ARCHIVED,01/18/2018 07:45:00 PM +0000,20180118
3773,5D1BDAE6389C2A1988415D2F9B9EC2070341371D_1516778402000,01/24/2018 01:20:00 PM +0000,COLLISION,"(30.249458,-97.587495)",30.249458,-97.587495,FM 969 RD & HOUND DOG TRL,ARCHIVED,01/24/2018 07:55:00 PM +0000,20180124
3774,5D1BDAE6389C2A1988415D2F9B9EC2070341371D_1517901689000,02/06/2018 01:21:00 PM +0000,COLLISION,"(30.296671,-97.832178)",30.296671,-97.832178,DIMENSIONAL PL & FM 2244 RD,ARCHIVED,02/06/2018 07:45:00 PM +0000,20180206
3775,5D1BDAE6389C2A1988415D2F9B9EC2070341371D_1518075604000,02/08/2018 01:40:00 PM +0000,COLLISION,"(30.266762,-97.625368)",30.266762,-97.625368,10100-blk Fm 969 Rd,ARCHIVED,02/08/2018 08:55:00 PM +0000,20180208
3776,5D22A80605A592F60F2CDE0BF0D59FF70A54A329_1513716227000,12/20/2017 02:43:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.156547,-97.645258)",30.156547,-97.645258,7200-blk Proud Panda Dr,ARCHIVED,12/20/2017 03:00:00 AM +0000,20171220
3777,5D22A80605A592F60F2CDE0BF0D59FF70A54A329_1515147279000,01/05/2018 04:14:00 PM +0000,Crash Urgent,"(30.356155,-97.730896)",30.356155,-97.730896,W Anderson Ln & Burnet Rd,ARCHIVED,01/05/2018 04:30:00 PM +0000,20180105
3778,5DB69F242F382BE567F2B3F31C40E0D8041BB424_1512769682000,12/09/2017 03:48:00 AM +0000,Traffic Hazard,"(30.338107,-97.758265)",30.338107,-97.758265,3452-3500 Northland Dr,ARCHIVED,12/09/2017 04:45:00 AM +0000,20171209
3779,5DBADC80815BB1554E48667C816D8628F6B80541_1513343053000,12/15/2017 07:04:00 PM +0000,Crash Service,"(30.343974,-97.714964)",30.343974,-97.714964,7600 N Lamar Blvd Svrd Sb,ARCHIVED,12/15/2017 07:35:00 PM +0000,20171215
3780,5DBADC80815BB1554E48667C816D8628F6B80541_1516888037000,01/25/2018 07:47:00 PM +0000,Crash Service,"(30.259303,-97.709875)",30.259303,-97.709875,651 N Pleasant Valley Rd,ARCHIVED,01/26/2018 03:25:00 AM +0000,20180125
3781,5DBADC80815BB1554E48667C816D8628F6B80541_1518362613000,02/11/2018 09:23:00 PM +0000,Crash Service,"(30.389540,-97.623039)",30.38954,-97.623039,3109 E HOWARD LN,ARCHIVED,02/12/2018 05:50:00 AM +0000,20180211
3782,40CB0A6EC9C6368854FB0EE4942DC54A38F57D78_1517580296000,02/02/2018 08:04:00 PM +0000,Traffic Impediment,"(30.354368,-97.685714)",30.354368,-97.685714,9200 North Plz,ARCHIVED,02/03/2018 02:45:00 AM +0000,20180202
3783,40CB0A6EC9C6368854FB0EE4942DC54A38F57D78_1518368852000,02/11/2018 11:07:00 PM +0000,Crash Service,"(30.177111,-97.778961)",30.177111,-97.778961,8003 S Ih 35 Svrd Nb,ARCHIVED,02/12/2018 05:50:00 AM +0000,20180211
3784,40CB0A6EC9C6368854FB0EE4942DC54A38F57D78_1518451857000,02/12/2018 10:10:00 PM +0000,Crash Urgent,"(30.257670,-97.799313)",30.25767,-97.799313,2200 S MOPAC EXPY SB,ARCHIVED,02/13/2018 06:45:00 AM +0000,20180212
3785,41048BC3417903D2A6B8E3FE2F13D267E25AE256_1513255118000,12/14/2017 06:38:00 PM +0000,Crash Urgent,"(30.237743,-97.823603)",30.237743,-97.823603,Southwest Pkwy & S Mopac Expy Svrd Sb,ARCHIVED,12/14/2017 07:30:00 PM +0000,20171214
3786,5E540D008531EA36696020361B9EA6561F1F5307_1513111035000,12/13/2017 02:37:00 AM +0000,Crash Service,"(30.318824,-97.730787)",30.318824,-97.730787,5106 N Lamar Blvd,ARCHIVED,12/13/2017 03:30:00 AM +0000,20171213
3787,5E540D008531EA36696020361B9EA6561F1F5307_1517177173000,01/29/2018 04:06:00 AM +0000,Stalled Vehicle,"(30.231998,-97.802464)",30.231998,-97.802464,S Lamar Blvd Nb & W Ben White Blvd Eb,ARCHIVED,01/29/2018 10:25:00 AM +0000,20180129
3788,5E777B99E8FD7269347B6E0FC10C15797B83CF22_1513957071000,12/22/2017 09:37:00 PM +0000,Traffic Hazard,"(30.370224,-97.802478)",30.370224,-97.802478,7200-7305 Fm 2222 Rd,ARCHIVED,12/22/2017 09:45:00 PM +0000,20171222
3789,5F40D4EE533CBDBEEBA84C6D68B4925C70CE81F3_1518813745000,02/17/2018 02:42:00 AM +0000,Crash Urgent,"(30.200677,-97.762771)",30.200677,-97.762771,5510 S Ih 35 Svrd Sb,ARCHIVED,02/17/2018 09:00:00 AM +0000,20180217
3790,5F5898E4726001663BA5A126B313B03B1AED3F07_1518802494000,02/16/2018 11:34:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.278404,-97.805900)",30.278404,-97.8059,Bee Caves Rd & Beaver Trl,ARCHIVED,02/17/2018 05:45:00 AM +0000,20180216
3791,603FE594BD047C7051F43C2F429E18AF68CA7D25_1518796966000,02/16/2018 10:02:00 PM +0000,Traffic Impediment,"(30.266236,-97.782831)",30.266236,-97.782831,S Mopac Expy Svrd Sb & Bee Caves Rd,ARCHIVED,02/17/2018 04:25:00 AM +0000,20180216
3792,5E777B99E8FD7269347B6E0FC10C15797B83CF22_1516548177000,01/21/2018 09:22:00 PM +0000,Traffic Impediment,"(30.252988,-97.712781)",30.252988,-97.712781,N Pleasant Valley Rd & E Cesar Chavez St,ARCHIVED,01/22/2018 03:45:00 AM +0000,20180121
3793,5E777B99E8FD7269347B6E0FC10C15797B83CF22_1517063877000,01/27/2018 08:37:00 PM +0000,Crash Urgent,"(30.345013,-97.736733)",30.345013,-97.736733,Justin Ln & Burnet Ln,ARCHIVED,01/28/2018 02:45:00 AM +0000,20180127
3794,5E777B99E8FD7269347B6E0FC10C15797B83CF22_1518184446000,02/09/2018 07:54:00 PM +0000,Crash Urgent,"(30.235458,-97.858349)",30.235458,-97.858349,6250 W Us 290 Hwy Wb,ARCHIVED,02/10/2018 02:45:00 AM +0000,20180209
3795,297BEB01DD21C5A2AAD009DA6ABB91D4BC0FDC6D_1509987636000,11/06/2017 11:00:00 PM +0000,Traffic Hazard,"(30.190674,-97.770881)",30.190674,-97.770881,S Ih 35 Svrd Sb & E William Cannon Dr,ARCHIVED,11/06/2017 11:15:00 PM +0000,20171106
3796,5E777B99E8FD7269347B6E0FC10C15797B83CF22_1518275251000,02/10/2018 09:07:00 PM +0000,Traffic Hazard,"(30.289236,-97.723381)",30.289236,-97.723381,2900 N Ih 35 Upper Deck Sb,ARCHIVED,02/11/2018 04:00:00 AM +0000,20180210
3797,5EA0DF5C7A2580D149B68754A35EAB0C0DD18CC3_1513239484000,12/14/2017 02:18:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.262126,-97.888900)",30.262126,-97.8889,5400-5412 TRAVIS COOK RD,ARCHIVED,12/14/2017 02:40:00 PM +0000,20171214
3798,2B669C9296380E84B1308058C9C5E6917A9510E9_1509981650000,11/06/2017 09:20:00 PM +0000,Crash Service,"(30.313135,-97.665108)",30.313135,-97.665108,3500 Susquehanna Ln,ARCHIVED,11/06/2017 11:15:00 PM +0000,20171106
3799,297BEB01DD21C5A2AAD009DA6ABB91D4BC0FDC6D_1510934619000,11/17/2017 10:03:00 PM +0000,Crash Service,"(30.424540,-97.702269)",30.42454,-97.702269,12719 Burnet Rd,ARCHIVED,11/17/2017 10:15:00 PM +0000,20171117
3800,2E535D26C2AFB570ECCC98EB68713EBA4358CA6E_1509839529000,11/05/2017 04:52:00 AM +0000,Crash Urgent,"(30.403691,-97.854068)",30.403691,-97.854068,Fm 2222 Rd & N Fm 620 Rd,ARCHIVED,11/05/2017 06:10:00 AM +0000,20171105
3801,2E535D26C2AFB570ECCC98EB68713EBA4358CA6E_1511999982000,11/30/2017 05:59:00 AM +0000,Crash Urgent,"(30.257144,-97.746875)",30.257144,-97.746875,S Congress Ave & E Riverside Dr,ARCHIVED,11/30/2017 07:40:00 AM +0000,20171130
3802,2E5A616A2CB3B91852EAFE6C9F29C186CC2EFD2E_1510505706000,11/12/2017 10:55:00 PM +0000,Traffic Impediment,"(30.230315,-97.788082)",30.230315,-97.788082,4329-4340 Manchaca Rd,ARCHIVED,11/12/2017 11:15:00 PM +0000,20171112
3803,2E5A616A2CB3B91852EAFE6C9F29C186CC2EFD2E_1510589187000,11/13/2017 10:06:00 PM +0000,Traffic Hazard,"(30.234282,-97.795623)",30.234282,-97.795623,S Lamar Blvd Svrd Nb & S Capital Of Texas Hwy Svrd Nb,ARCHIVED,11/13/2017 10:45:00 PM +0000,20171113
3804,2E5A616A2CB3B91852EAFE6C9F29C186CC2EFD2E_1510764337000,11/15/2017 10:45:00 PM +0000,Traffic Impediment,"(30.351756,-97.748963)",30.351756,-97.748963,3300-3309 Far West Blvd,ARCHIVED,11/16/2017 12:10:00 AM +0000,20171115
3805,18C103DF09F1053DC5221AA29DC2D0FE8B19ED6D_1510062813000,11/07/2017 07:53:00 PM +0000,Traffic Hazard,"(30.247332,-97.889026)",30.247332,-97.889026,8301-8660 W Sh 71,ARCHIVED,11/07/2017 08:45:00 PM +0000,20171107
3806,0A8FD3E9944C54C4399A005554DCC4F33405A363_1513978482000,12/23/2017 03:34:00 AM +0000,Traffic Impediment,"(30.300781,-97.690115)",30.300781,-97.690115,2205 E 51st St,ARCHIVED,12/23/2017 04:15:00 AM +0000,20171223
3807,0AE5E6B6663E3882CDE21F6F71DBA9BAF5AB9786_1513887430000,12/22/2017 02:17:00 AM +0000,Traffic Hazard,"(30.426175,-97.716836)",30.426175,-97.716836,4001-4229 W Parmer Ln,ARCHIVED,12/22/2017 03:25:00 AM +0000,20171222
3808,23C48E1AA4867FD335AC3497FA1061DE28CC7819_1516607912000,01/22/2018 01:58:00 PM +0000,Crash Service,"(30.434488,-97.769056)",30.434488,-97.769056,Mc Neil Dr & N Us 183 Hwy Svrd Nb,ARCHIVED,01/22/2018 09:30:00 PM +0000,20180122
3809,23C48E1AA4867FD335AC3497FA1061DE28CC7819_1516808655000,01/24/2018 09:44:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.152424,-97.767285)",30.152424,-97.767285,E Slaughter Ln & Bluff Springs Rd,ARCHIVED,01/25/2018 03:55:00 AM +0000,20180124
3810,41048BC3417903D2A6B8E3FE2F13D267E25AE256_1513890327000,12/22/2017 03:05:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.083427,-97.734081)",30.083427,-97.734081,9362 S Sh 45 E Wb,ARCHIVED,12/22/2017 03:20:00 AM +0000,20171222
3811,5EA0DF5C7A2580D149B68754A35EAB0C0DD18CC3_1516343566000,01/19/2018 12:32:00 PM +0000,COLLISION WITH INJURY,"(30.179375,-97.535209)",30.179375,-97.535209,5466-5552 E Sh 71 Eb,ARCHIVED,01/19/2018 07:30:00 PM +0000,20180119
3812,5EA0DF5C7A2580D149B68754A35EAB0C0DD18CC3_1516782585000,01/24/2018 02:29:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.304458,-97.841259)",30.304458,-97.841259,Barton Creek Blvd & Fm 2244 Rd,ARCHIVED,01/24/2018 08:45:00 PM +0000,20180124
3813,0A8FD3E9944C54C4399A005554DCC4F33405A363_1512415319000,12/05/2017 01:21:00 AM +0000,Crash Urgent,"(30.173830,-97.781776)",30.17383,-97.781776,8300 S Ih 35 Sb,ARCHIVED,12/05/2017 02:40:00 AM +0000,20171205
3814,0AEC17CE3BFF113E1C7C16E9D9DCAF90BF590974_1510159980000,11/08/2017 10:53:00 PM +0000,Crash Service,"(30.273364,-97.699145)",30.273364,-97.699145,Tillery St & Oak Springs Dr,ARCHIVED,11/09/2017 01:10:00 AM +0000,20171108
3815,0AEC17CE3BFF113E1C7C16E9D9DCAF90BF590974_1510247391000,11/09/2017 11:09:00 PM +0000,Crash Service,"(30.408185,-97.679432)",30.408185,-97.679432,1128-1206 W Parmer Ln,ARCHIVED,11/10/2017 12:15:00 AM +0000,20171109
3816,0AEC17CE3BFF113E1C7C16E9D9DCAF90BF590974_1511553295000,11/25/2017 01:54:00 AM +0000,Crash Urgent,"(30.234750,-97.807623)",30.23475,-97.807623,4609 Dudmar Dr,ARCHIVED,11/25/2017 03:00:00 AM +0000,20171125
3817,59976704CF42F25B77F2108792C193383EAEAC10_1512376805000,12/04/2017 02:40:00 PM +0000,Crash Service,"(30.457727,-97.750993)",30.457727,-97.750993,7700 W Parmer Ln,ARCHIVED,12/04/2017 04:15:00 PM +0000,20171204
3818,0B9C57DB4F740E08A9A314C9428FC5E7ADDFF232_1509824178000,11/05/2017 12:36:00 AM +0000,Crash Service,"(30.196335,-97.746819)",30.196335,-97.746819,5213 Village Path,ARCHIVED,11/05/2017 02:45:00 AM +0000,20171105
3819,0B9C57DB4F740E08A9A314C9428FC5E7ADDFF232_1510166311000,11/09/2017 12:38:00 AM +0000,Crash Urgent,"(30.361964,-97.790513)",30.361964,-97.790513,6300-blk N Capital Of Texas Hwy Sb,ARCHIVED,11/09/2017 01:15:00 AM +0000,20171109
3820,18C103DF09F1053DC5221AA29DC2D0FE8B19ED6D_1510758470000,11/15/2017 09:07:00 PM +0000,Crash Urgent,"(30.175397,-97.617758)",30.175397,-97.617758,12820 Ranft Cv,ARCHIVED,11/16/2017 02:25:00 AM +0000,20171115
3821,18C103DF09F1053DC5221AA29DC2D0FE8B19ED6D_1510924926000,11/17/2017 07:22:00 PM +0000,Traffic Impediment,"(30.285079,-97.742847)",30.285079,-97.742847,400-499 W 22nd St,ARCHIVED,11/17/2017 07:30:00 PM +0000,20171117
3822,18C103DF09F1053DC5221AA29DC2D0FE8B19ED6D_1511965508000,11/29/2017 08:25:00 PM +0000,Traffic Hazard,"(30.313749,-97.695419)",30.313749,-97.695419,1511 Braes Ridge Dr,ARCHIVED,11/29/2017 10:15:00 PM +0000,20171129
3823,21EA6BFCAE8BED1A4C7BC3D18F8D5F250D1E78C2_1509994892000,11/07/2017 01:01:00 AM +0000,Traffic Hazard,"(30.278279,-97.768148)",30.278279,-97.768148,100-623 N Mopac Expy Nb,ARCHIVED,11/07/2017 01:45:00 AM +0000,20171107
3824,18C775519E031F57D09D66471927ECBBA6D45826_1509970817000,11/06/2017 06:20:00 PM +0000,Stalled Vehicle,"(30.167032,-97.784984)",30.167032,-97.784984,E Slaughter Ln & S Ih 35 Svrd Nb,ARCHIVED,11/06/2017 07:55:00 PM +0000,20171106
3825,18C775519E031F57D09D66471927ECBBA6D45826_1510316467000,11/10/2017 06:21:00 PM +0000,Traffic Hazard,"(30.498149,-97.775717)",30.498149,-97.775717,Avery Ranch Blvd & W Parmer Ln,ARCHIVED,11/10/2017 06:35:00 PM +0000,20171110
3826,0C6C6202E87A7DF9FC1CF44B4ADE2F311CB5AC62_1512053000000,11/30/2017 08:43:00 PM +0000,Traffic Hazard,"(30.372043,-97.723804)",30.372043,-97.723804,Research Blvd Nb & Payton Gin To Research Nb Ramp,ARCHIVED,11/30/2017 09:05:00 PM +0000,20171130
3827,0C7ACFF6F89BA5F635C6064D60FCD3FB26A6DB6B_1510350383000,11/11/2017 03:46:00 AM +0000,Crash Urgent,"(30.203217,-97.718394)",30.203217,-97.718394,6301-6319 E Stassney Ln,ARCHIVED,11/11/2017 04:50:00 AM +0000,20171111
3828,2E5A616A2CB3B91852EAFE6C9F29C186CC2EFD2E_1511020863000,11/18/2017 10:01:00 PM +0000,Crash Service,"(30.276822,-97.630980)",30.276822,-97.63098,Park At Woodlands Dr & Quick Stream Dr,ARCHIVED,11/18/2017 11:40:00 PM +0000,20171118
3829,2E5A616A2CB3B91852EAFE6C9F29C186CC2EFD2E_1511282665000,11/21/2017 10:44:00 PM +0000,Traffic Hazard,"(30.393182,-97.733653)",30.393182,-97.733653,10400 N Mopac Expy Sb,ARCHIVED,11/21/2017 11:15:00 PM +0000,20171121
3830,2E5A616A2CB3B91852EAFE6C9F29C186CC2EFD2E_1511804201000,11/27/2017 11:36:00 PM +0000,Crash Urgent,"(30.228152,-97.761391)",30.228152,-97.761391,100-205 W Alpine Rd,ARCHIVED,11/28/2017 12:10:00 AM +0000,20171127
3831,36DFF9576BEF9EE98BAB32687C12CC9DC6536114_1510510240000,11/13/2017 12:10:00 AM +0000,Traffic Hazard,"(30.262364,-97.815506)",30.262364,-97.815506,2500-2705 S Capital Of Texas Hwy Nb,ARCHIVED,11/13/2017 12:40:00 AM +0000,20171113
3832,2E8C0277E396FABF683E56C8B7FA7E6DAD68C679_1509667018000,11/03/2017 04:56:00 AM +0000,Crash Urgent,"(30.477941,-97.805514)",30.477941,-97.805514,2901-2959 S LAKELINE BLVD,ARCHIVED,11/03/2017 06:10:00 AM +0000,20171103
3833,2E8D241FA2CA9957D1B8FAB2A3D479F07A2C963B_1511737379000,11/27/2017 05:02:00 AM +0000,Stalled Vehicle,"(30.437194,-97.736062)",30.437194,-97.736062,RIATA VISTA CIR & W PARMER LN,ARCHIVED,11/27/2017 05:15:00 AM +0000,20171127
3834,2F1F38F5F45C0AFA1247C82CC3EC4FAEF40E7AB0_1509771658000,11/04/2017 10:00:00 AM +0000,Traffic Hazard,"(30.358485,-97.687969)",30.358485,-97.687969,9400 N Ih 35 Sb,ARCHIVED,11/04/2017 10:40:00 AM +0000,20171104
3835,2F1F38F5F45C0AFA1247C82CC3EC4FAEF40E7AB0_1510038950000,11/07/2017 01:15:00 PM +0000,Traffic Impediment,"(30.370240,-97.693136)",30.37024,-97.693136,800-930 Ken St,ARCHIVED,11/07/2017 02:35:00 PM +0000,20171107
3836,2F1F38F5F45C0AFA1247C82CC3EC4FAEF40E7AB0_1510213425000,11/09/2017 01:43:00 PM +0000,Crash Urgent,"(30.348164,-97.713193)",30.348164,-97.713193,0 Research Sb At N Lamar Trn,ARCHIVED,11/09/2017 03:55:00 PM +0000,20171109
3837,2F1F38F5F45C0AFA1247C82CC3EC4FAEF40E7AB0_1510297079000,11/10/2017 12:57:00 PM +0000,Traffic Hazard,"(30.427876,-97.756364)",30.427876,-97.756364,12300 Research Blvd Nb,ARCHIVED,11/10/2017 01:10:00 PM +0000,20171110
3838,2F1F38F5F45C0AFA1247C82CC3EC4FAEF40E7AB0_1511941095000,11/29/2017 01:38:00 PM +0000,Crash Service,"(30.428307,-97.783036)",30.428307,-97.783036,SPICEWOOD SPRINGS RD & YAUPON DR,ARCHIVED,11/29/2017 01:55:00 PM +0000,20171129
3839,36DFF9576BEF9EE98BAB32687C12CC9DC6536114_1511888807000,11/28/2017 11:06:00 PM +0000,Crash Urgent,"(30.251342,-97.697691)",30.251342,-97.697691,5117 E Cesar Chavez St,ARCHIVED,11/29/2017 12:30:00 AM +0000,20171128
3840,36DFF9576BEF9EE98BAB32687C12CC9DC6536114_1511975620000,11/29/2017 11:13:00 PM +0000,Crash Urgent,"(30.366250,-97.695215)",30.36625,-97.695215,9516-9717 N Lamar Blvd,ARCHIVED,11/30/2017 12:35:00 AM +0000,20171129
3841,5EA0DF5C7A2580D149B68754A35EAB0C0DD18CC3_1516950389000,01/26/2018 01:06:00 PM +0000,COLLISION,"(30.374463,-97.529941)",30.374463,-97.529941,14604-14625 N FM 973 RD,ARCHIVED,01/26/2018 07:25:00 PM +0000,20180126
3842,5EA0DF5C7A2580D149B68754A35EAB0C0DD18CC3_1517193293000,01/29/2018 08:34:00 AM +0000,Crash Service,"(30.320096,-97.693339)",30.320096,-97.693339,1503 Wheless Ln,ARCHIVED,01/29/2018 03:35:00 PM +0000,20180129
3843,5EA0DF5C7A2580D149B68754A35EAB0C0DD18CC3_1518252212000,02/10/2018 02:43:00 PM +0000,COLLISION WITH INJURY,"(30.153953,-97.639737)",30.153953,-97.639737,Mc Angus Rd & Elroy Rd,ARCHIVED,02/10/2018 09:25:00 PM +0000,20180210
3844,2F25DF3260BA7F6F5DC9556417C6FCE5FCA5C90B_1512096439000,12/01/2017 08:47:00 AM +0000,Traffic Hazard,"(30.218259,-97.750894)",30.218259,-97.750894,3646-4038 S Ih 35 Svrd Sb,ARCHIVED,12/01/2017 09:20:00 AM +0000,20171201
3845,3CFC55B34E891B01039A034BD40231D1AF0C4114_1510583868000,11/13/2017 08:37:00 PM +0000,Crash Urgent,"(30.406751,-97.674308)",30.406751,-97.674308,12439-12537 N Ih 35 Svrd Nb,ARCHIVED,11/13/2017 10:10:00 PM +0000,20171113
3846,2F2D523C34AC34442D518810A10F44FED3AB95CA_1509627800000,11/02/2017 06:03:00 PM +0000,Crash Service,"(30.279736,-97.742287)",30.279736,-97.742287,W 17th St & Guadalupe St,ARCHIVED,11/02/2017 06:20:00 PM +0000,20171102
3847,2F2D523C34AC34442D518810A10F44FED3AB95CA_1511359965000,11/22/2017 08:12:00 PM +0000,Crash Urgent,"(30.344085,-97.705024)",30.344085,-97.705024,7900-8018 GEORGIAN DR,ARCHIVED,11/22/2017 10:50:00 PM +0000,20171122
3848,36E7ECFE17F4820835ACFADF14E0A7689A9974B1_1510420554000,11/11/2017 11:15:00 PM +0000,TRFC HAZD/ DEBRIS,"(30.129619,-97.664926)",30.129619,-97.664926,8646-8814 S SH 130 SB,ARCHIVED,11/11/2017 11:40:00 PM +0000,20171111
